id,name,artists,stream_counts
3xNOqy2XkiEHnstMc8st2P,KHỆNH,"['Rapital', 'RPT MCK', 'Gonzo', 'RPT TC', 'RPT NASTEE', 'RPT ENTITI', 'RPT Duke', 'Rpt dillus', 'Tage', 'Sony Tran']",368539.0
3xlhYIhZ7heAvohmw3uyfd,00,['RPT MCK'],1708532.0
33dIUFKBA7U5KHs1fdBw8b,50/50,['RPT MCK'],1830174.0
4Mne52NZGUzdlPZSzjQM5f,99,['RPT MCK'],1419012.0
0hGuiTI3U6XjelBbPf4YqG,"M.A.Y (feat. RPT MCK, Duy Andy & Yuno Bigboi)","['RAP VIỆT', 'Duy Andy', 'RPT MCK', 'Yuno Bigboi']",1945400.0
5K6w4qb1oN6R7h75kkkFLw,OCEAN (feat. RPT Orijinn),"['RPT MCK', 'RPT Orijinn']",1405975.0
4vxz5t6m10jDYLu85CzToB,Lollipop,"['TGSN', 'RPT MCK', 'NÂN']",591778.0
1zANsI4WRy4qbqFNXe8IPe,Làm Ngay Hôm Nay,"['RPT Orijinn', 'RPT MCK', 'RPT Duke']",868434.0
4fUkqZkHe1NK5sQluLg6p7,Cuốn 1 Điếu - Remix,"['Teddy Doox', 'RPT MCK', 'Wxrdie']",134275.0
5EpOcv2sIS5Z1WGYeWUcSc,OCEAN (LOPE PHAM REMIX),"['RPT MCK', 'RPT Orijinn', 'LOPE PHAM']",314970.0
3hbG35TWHwgfmkiNXkq8sG,Đìu Anh Luôn Giữ Kín Trong Tym - 2pillz Remix,"['2pillz', 'RPT MCK', 'tlinh']",100035.0
2FxYdAodexZMjXORUKUJGN,Chơi Đồ - Instrumental,"['RPT MCK', 'Wxrdie', 'Sony Tran']",193760.0
4flm6eYFAP7ijjg2tVV0rw,XTC - Special Version,"['Phongkhin', 'RPT Groovie', 'tlinh', 'RPT MCK']",88469.0
4CUvVaAYuXtvYURLFz7EIL,Chuyện Đôi Ta (feat. Muộii),"['Emcee L (Da LAB)', 'Da LAB', 'Muộii (Starry Night)']",57409443.0
7fCeYpR02Q8JVuD88hJZVT,Bầu Trời Mới,"['Da LAB', 'Minh Tốc & Lam']",14648114.0
5BTzf3doGTigDIYUFtbkI9,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),"['Emcee L (Da LAB)', 'Da LAB', 'Badbies']",48585082.0
1MiJk3dXC5jzhvLFP0dUM7,Thức Giấc,['Da LAB'],36898202.0
49kZuPsl8pXRJJGHmwRuW7,Bầu Trời Mới,"['Da LAB', 'Minh Tốc & Lam']",14648114.0
3b34161QoxLwsqhWSPy9i5,Thanh Xuân,['Da LAB'],38593605.0
7J9l9ebYB3IEs5ea5J1M7a,Nước Mắt Em Lau Bằng Tình Yêu Mới,"['Da LAB', 'Tóc Tiên']",16668896.0
2e6uyFP80Vuaz7V7bDWD0e,Chạy Khỏi Thế Giới Này,['Da LAB'],42154565.0
1mKDbug8bbfDmLe7I4CJpe,Gác Lại Âu Lo (feat. Miu Lê),"['Da LAB', 'Miu Lê']",33128507.0
69OcVU0fqGSBamdmnI0WdP,Chuyện Đôi Ta (feat. Muộii) [Lofi Mix],"['Emcee L (Da LAB)', 'Da LAB', 'Muộii (Starry Night)']",7852995.0
6ArzfbHhIYDJNVCmOlwZCl,Từ Ngày Em Đến,['Da LAB'],6095808.0
3EuOQ0v6LxsNFSf3BF5wrw,Một Nhà,['Da LAB'],10243393.0
4Tf9rW9ZTbvSKxV4ocXBhB,"Ngày Tận Thế (feat. Da LAB, Touliver)","['Tóc Tiên', 'Da LAB', 'Touliver']",9370479.0
0ClU2rfQ2d7tKP5rhfiA70,Tết Đi Lên Cùng Nhau,['Da LAB'],758433.0
40U3n1f6R2LsKEzVItiZTh,Con Cá Con Chim,['Da LAB'],509444.0
2aVWDrwpvcU1dwcM06i3gn,Hẹn Gặp Em Ở Một Hành Tinh Khác,"['Da LAB', 'Juky San']",380155.0
55A2JFbI5YNDAuaxRnFFQ5,Thở,"['Da LAB', 'Juky San']",3742589.0
3D1eYXE2w0FMAk8PtFSde5,Phù Du,['Da LAB'],330869.0
5nju8S2Rv9A7BsN2jXtttw,2 Ngày 1 Đêm,['Da LAB'],1214170.0
5u28QaMKbSePO69187D470,Nguyệt Thực,"['Da LAB', 'Nhím Biển']",216222.0
6PdTW5kiBEG8fjflRwQWcz,Đời Là Đi,['Da LAB'],1281663.0
4hdzdmi7MZpaWSY92JdeAJ,Rơi Khỏi Quỹ Đạo,"['Da LAB', 'Miu Lê']",208054.0
75N5Es0H1Fw3q2Ev6XUsb8,Chạy Khỏi Thế Giới Này (feat. Phương Ly) [Cukak Remix],"['Da LAB', 'Phương Ly', 'Cukak']",2335205.0
2nxggtnnWv6ZXbgxIoeDVy,Mở Ngàn Lộc Vui,['Da LAB'],22155.0
5dpm3U6biXeyvbhmHfJU6Z,Chẳng Biết Điều Gì,"['Da LAB', 'Emcee L (Da LAB)']",1309725.0
1KRQUaQvadjXhR8N7kl5I1,Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),"['Emcee L (Da LAB)', 'Da LAB', 'Badbies']",48585082.0
3nAqo4RHk5OkZUULLrHwsr,Chạy Khỏi Thế Giới Này - Remix,"['Da LAB', 'Phương Ly']",123866.0
2HEI3NMLXxllui92uviSrt,Monster,['Da LAB'],111526.0
47368B6cbBe3mjhiM78lcA,"Bài Ka Tuổi Trẻ (feat. Vũ Bùi Thu Thuỷ, Linh Cáo & Mel G)","['Emcee L (Da LAB)', 'JGKiD (Da LAB)', 'KraziNoyze', 'Vũ Bùi Thu Thuỷ', 'Linh Cáo', 'Mel G']",5055280.0
6D1rwuCaxBMaKNkRCKYkdN,Labyrinth,['Dan Lauften'],116624.0
2dQTfXmi5NldikBZPotZDs,CILU,"['Da LAB', 'JGKiD (Da LAB)', 'MPaKK']",1439931.0
31UlmmwAzyD4MRgiz8d8JA,Cứu Lấy Anh,['Da LAB'],82659.0
2PvIIb8xCPY3ZyMxK5bLSe,Gác Lại Âu Lo (Zang Remix) [feat. Miu Lê],"['Da LAB', 'Miu Lê', 'Zang']",341882.0
51w7dCVz12ICjYZ7oovPM3,Có Em Mỗi Bước Anh Đi,['Da LAB'],707796.0
2vwDkM8zxUbqfCbkTs9d62,Lần Đầu Tiên (feat. Muộii),"['Emcee L (Da LAB)', 'Muộii']",88827.0
6NGjqgECIVBR9KZTlgs0ik,Lái Xe Một Mình (feat. Linh Cao),"['Da LAB', 'Linh Cao']",1181505.0
4er9cia9Gc40jcIRqaLmG1,LABOIVI,['Tổ Chức Đánh Thức Trái Tim Rối Ren'],1627.0
7g9OnEVSzIGKkSdeXikgcq,Kết Thúc Bắt Đầu (feat. Đức Phúc),"['Da LAB', 'Đức Phúc']",669983.0
30FYaYQBKVROiFUpuSdDEM,Về Thôi,['Da LAB'],757218.0
12bRpvn1FjjN15JIFnqinb,Dòng Sông Sao,['Da LAB'],52603.0
3jh1oSJ0bIse26xRRUPx6A,SKYLINE - M∞N Version,['Da LAB'],53156.0
7GRGA0KeJAb2vw7IFoJUJ1,迷宮なラビリンス,"['ラプラス・ダークネス', '鷹嶺ルイ', '博衣こより', '沙花叉クロヱ', '風真いろは', '秘密結社holoX']",789412.0
6a4ApVPNhK2HkMe2GTNfpC,Gác Lại Âu Lo (feat. Miu Lê),"['Da LAB', 'Miu Lê']",33128507.0
3e5tpHkUWTiU6CjlymOJ0L,Về Nhà (feat. Kaang),"['Da LAB', 'Kaang']",645949.0
73vzB376TnRdL59ET5eqCE,Chạy Khỏi Thế Giới Này (feat. Phương Ly) - Lofi Version by Zeaplee,"['Da LAB', 'Phương Ly', 'Zeaplee']",1259083.0
4iWXaKsXDINR3czWXKNr1V,Để Gió Cuốn Đi,"['Thanh Lam', 'Da LAB', 'Tri Minh']",265931.0
1MU2oGnL6EdBDQ02wVUOMX,Đừng Trốn Trong Phòng (feat. Kimmese),"['Da LAB', 'Kimmese']",857865.0
1BK1d7b9bhlbKpQPbYGsol,Silverlines - prod. Labrinth,"['Damiano David', 'Labrinth']",13001802.0
1u3aGopt09bxmUDs8c94XY,Một Bước Yêu Vạn Dặm Đau,['Mr.Siro'],12535936.0
1P1dtPn7zaZzFahKYJnYfH,Chạm Đáy Nỗi Đau,"['ERIK', 'Mr.Siro']",4798962.0
1t6SwYMSGIvfX7OZ9RwFdN,Dưới Những Cơn Mưa,['Mr.Siro'],7102250.0
53UddVPWHb9p46hhcq5ix4,Tự Lau Nước Mắt,['Mr.Siro'],4931906.0
2x7WOKfe4yfaxMBGcrKaI9,Day Dứt Nỗi Đau,['Mr.Siro'],4122419.0
3d4GaEFuTNkyjZsA1Y3qz5,Khóc Cùng Em,"['Mr.Siro', 'Gray', 'WinD']",3732977.0
3Dce2XbAZlQAFg2NWM2bb0,Không Thể Cùng Nhau Suốt Kiếp,"['Hoà Minzy', 'Mr.Siro']",4786577.0
0V8wFAqcxtqNqE9So3sZ19,Lắng Nghe Nước Mắt,['Mr.Siro'],6652760.0
1WTeTW22HxidSTvqESvrZW,Bức Tranh Từ Nước Mắt,['Mr.Siro'],4166775.0
60Xr5I9r4M2I62T7ZYjerU,Đừng Lo Anh Đợi Mà,['Mr.Siro'],1896195.0
6fE4KtAjMe3rYjsHLSZgYF,Gương Mặt Lạ Lẫm,['Mr.Siro'],2333182.0
04Z405qVl8R78ssWiVGgQC,Không Cần Thêm Một Ai Nữa,"['Mr.Siro', 'BigDaddy']",1920904.0
7crBhazWhxVL9kMhQEk1zR,Vô Hình Trong Tim Em,['Mr.Siro'],1920691.0
5gFf9AeQRfJ2Eu0HfDsw4q,Tìm Được Nhau Khó Thế Nào,['Mr.Siro'],1389185.0
1zCqbK0pTvuTpSBTkKyYUw,Em Gái Mưa - Piano Version,['Mr.Siro'],2821553.0
2lirJRBLE5JVgc79tDKPtz,Đừng Ai Nhắc Về Anh Ấy - Piano Version,['Mr.Siro'],884474.0
3CbfrCKe9sIztmjDxmW9Mi,Không Muốn Yêu Lại Càng Say Đắm,['Mr.Siro'],1072085.0
113Pj6rXBtmzX2sVdJ9B7X,Tình Yêu Chắp Vá,['Mr.Siro'],1105703.0
1NO86L4XyFH7GmPgzbMQlH,Anh Chỉ Là Người Thay Thế,['Mr.Siro'],224339.0
6tsFcYpKEHYszmhcMXf7zY,Khóc Cùng Em x Anh Chỉ Là Người Thay Thế - Piano Version,['Mr.Siro'],1884716.0
5rs2uLaFjA5vKxrZwYEJuB,Yêu Một Người Vô Tâm - Piano Version,['Mr.Siro'],697071.0
5JceInAKBUEo3eSVT1R3VF,Càng Níu Giữ Càng Dễ Mất,['Mr.Siro'],648779.0
3KQWdR2oE9SzoAPu83RVsZ,Sống Xa Anh Chẳng Dễ Dàng - Piano Version,['Mr.Siro'],676554.0
4nENgC9MbNFa88uMEVdEYK,Cánh Đồng Yêu Thương - Piano Version,['Mr.Siro'],532664.0
5drzhdpIHTZvxubPIJKzwg,Chạm Đáy Nỗi Đau - Piano Version,['Mr.Siro'],707886.0
1ms3HesFUWJHIE73qCJcGK,Tình Yêu Đẹp Nhất,['Mr.Siro'],484355.0
7eGWEMmSXfbLk7MR4T2hGG,Lặng Lẽ Tổn Thương,['Mr.Siro'],723403.0
6yom6kHucGEP9GPRgP3Sxa,Cô Đơn Không Muốn Về Nhà,['Mr.Siro'],606870.0
43TWe03QXjjHYPm2FYFxKx,Sống Trong Nỗi Nhớ,['Mr.Siro'],538933.0
62thn9mV2olxIf8KNJk23H,Đã Từng Vô Giá,['Mr.Siro'],415260.0
5ez39TRZPkaEjUUHgYYEaf,Không Thể Cùng Nhau Suốt Kiếp - Piano Version,['Mr.Siro'],595103.0
1aDZCQzHUD7i0mbYCGYbRl,Chỉ Có Một Người Để Yêu Trên Thế Gian,['Mr.Siro'],925618.0
51CcyloBVIi3VarN6KbSjv,Lạnh Từ Trong Tim,"['Quang Vinh', 'Mr.Siro']",1143327.0
3Cg1KirayM3l5IInIn9IPh,Chẳng Ai Đến Thế Giới Này Để Cô Đơn,['Mr.Siro'],312941.0
3lBkfcmDoklY8XgndtrjOP,Không Thể Yêu Ai Được Nữa (Piano Version),"['Mr.Siro', 'Gin Tuấn Kiệt']",388716.0
1SVD1DgaKZKebaT9EAizh9,Yêu Người Không Thể Yêu,['Mr.Siro'],317881.0
3kYTssTw8Rku43gYwj9g1u,Phai Nhòa Cảm Xúc,['Mr.Siro'],303161.0
2GFXajLT2v4gEDLRj37NUT,Người Con Gái Anh Không Thể Quên,['Mr.Siro'],232329.0
6K2aK7Xvx7AmzuYSSg5npA,Người Yêu Tôi Lạnh Lùng Sắt Đá,['Mr.Siro'],351919.0
2IEjvlZNNZIN023TTfXbvi,Phải Chi Lúc Trước Anh Sai,['Mr.Siro'],336162.0
2Z9OrizYL2GZmkNDTQ437o,Sorry Babe,['Mr.Siro'],48421.0
59iDOtIP9cjOJGgDsMi7q7,Cung Bậc Sầu,['Mr.Siro'],276273.0
4CewE1teNnDnGgQ167MO6B,Tiếng Sét Trong Anh,['Mr.Siro'],283900.0
4EQuqxYosfdMerIH6YeHWq,Thời Hạn Của Tình Yêu,"['Mr.Siro', 'Phan Thiên Ngân']",243558.0
1ymzcL4spwBWM9aSk45yZy,Marry Me (Ballad Version),['Mr.Siro'],190470.0
5ouK58j5M0thcpNEmoeuAc,Trái Tim Em Cũng Biết Đau - Piano Version,['Mr.Siro'],193769.0
4kvDiQUNn6mYq8FOjnlcLU,Người Từng Yêu Anh Rất Sâu Nặng - Piano Version,['Mr.Siro'],161620.0
6EsTFAc2DYTaTcdD5twBjv,Yêu Mấy Cũng Đừng Quay Lại,['Mr.Siro'],256193.0
7qdaENkVg99eJ7NZb2lCwx,Sông Có Khúc Người Có Lúc,['Mr.Siro'],310121.0
7uqsYMB32hyVHXeYoLn7w2,Cánh Đồng Yêu Thương,['Mr.Siro'],532664.0
3DLtPObflLQBodZN8qGODT,2AM,"['JustaTee', 'BigDaddy']",27583680.0
27Z9T0mSWHYWSj9SNOGvyt,Thằng Điên,"['JustaTee', 'Phương Ly']",32737097.0
0oL2jCTf9P9a7flY5mCpYu,Trở Về,"['Wxrdie', 'JustaTee']",2827349.0
5kJMW3pK49PvQDtpVryHf5,Forget About Her,['JustaTee'],6239556.0
3J3nv18iIrOhca1ZWNeuyW,Đã Lỡ Yêu Em Nhiều,['JustaTee'],17931379.0
7bgTQM4WaCDHMVxYxP78qq,GIÀU NHẤT KHU PHÙ HOA,"['JustaTee', 'Wxrdie', 'Gill', 'Dangrangto', 'Hustlang Robber']",1088201.0
0NyrI1tMvqcK3vU5z9DMdI,She Neva Knows,['JustaTee'],4856895.0
2D5qKyUXNK6j3UFQt7lac0,Cần Gì Hơn - Teddy Doox Remix,"['Tiên Tiên', 'JustaTee']",743997.0
2gaAcgDNzxHMgYO5SmsY0I,Bâng Khuâng,['JustaTee'],5409259.0
2GxPAMGvsITmJJiIwHG8yS,Người Nào Đó,['JustaTee'],3239025.0
7cD6wNs045H2DDhAr2HZGO,Thời Gian Sẽ Trả Lời,"['JustaTee', 'Tiên Cookie', 'BigDaddy']",3330294.0
3mAEEsw6zUJlpmjZOHdHPp,Hoa sữa,"['JustaTee', 'Mr.A', 'Kimmese']",2123667.0
6IXoUck5836HxHL4y1DoYu,Về Nhà Ăn Tết,"['BigDaddy', 'JustaTee']",1678204.0
62CgsBbuvzZ5jNateHaftO,CU CON (feat. JustaTee & Coolkid),"['RAP VIỆT', 'JustaTee', 'CoolKid']",169321.0
4Q9Vi3NqzpmGHImi6EWR5M,Xin Anh Đừng,"['Emily', 'LK', 'JustaTee']",2049343.0
0OdfaIHthBmMJ4bBA6y1G2,Cần Gì Hơn,"['Tiên Tiên', 'JustaTee']",5839074.0
06EJRDo0Ui1EYcGkaGtICP,Imma-heartbreaker (feat. LK & Emily),"['JustaTee', 'LK', 'Emily']",1119251.0
3LclCQxWUjGlC34DrX0WYV,K Pt. 2,"['JustaTee', 'LK', 'Eddy Việt']",620865.0
5Lz9RkIDK9tsWpcrLinfbO,Forget About Her - Kødeine Remix,"['JustaTee', 'Touliver', 'KØDEINE']",440989.0
5P7kRfpLaQRQsHKhgqximh,Tay-Lai Pr0 (Tây-Lai Pr0) [feat. JustaTee & Double2T],"['RAP VIỆT', 'JustaTee', 'Double2T']",2208074.0
5aaY8s8X72TDkuNutmWqgl,Real Love,"['Kimmese', 'JustaTee']",1907731.0
1rVgLLghR11ahY4wX9x9pF,Ngọn Nến Trước Gió,"['JustaTee', 'LK', 'Emily']",854307.0
6Ha8RlNwCXyQRWQeocHjqq,Vụt Tan,"['SOOBIN', 'JustaTee']",1181192.0
4Qq7GYOGFWYev1hcnRF1lG,Em không lẻ loi,['JustaTee'],1255771.0
0a4i2JdDE9Qz1fnDzVkWOX,Forever Alone,['JustaTee'],1065315.0
1l2XUkXmhsHFkNomh6ApFg,Người Lạ Nơi Cuối Con Đường,"['LK', 'JustaTee']",946696.0
37PyxXH5vlbNcYwxOHbfFn,A Veil of Mist,"['SPACESPEAKERS', 'Binz', 'JustaTee', 'Rhymastic', 'SOOBIN']",1355867.0
1UUM7AeJZceBnqWyviP8rq,"Talk To You (feat. Bueno, Mr.A, Elli'an & Mr. T)","['JustaTee', 'Bueno', 'Mr.A', ""Elli'an"", 'Mr. T']",823495.0
2lpm8hQzDCOxe7BSjO01c8,Về Nhà Ăn Tết 2,"['JustaTee', 'BigDaddy', 'Double2T']",203811.0
7AJc9A2PIFQdZJXX0OR3IU,"NO LIMIT (feat. JustaTee, Thai VG, Karik, Suboi, BigDaddy & B Ray)","['RAP VIỆT', 'JustaTee', 'Thai VG', 'Karik', 'Suboi', 'BigDaddy', 'B Ray']",232180.0
3ae1vbawLG43UHpuLDyX3N,MLEM MLEM,"['MIN', 'JustaTee', 'Yuno Bigboi']",2024236.0
5zuBJZoLASYQaQXTZxnqpt,GIÀU NHẤT KHU PHÙ HOA,"['JustaTee', 'Wxrdie', 'Gill', 'Dangrangto', 'Hustlang Robber']",1105937.0
7cuD09OkUWfvwsZ2oFu2L4,Forget About Her - Extended Remix,"['JustaTee', 'Touliver', 'KØDEINE']",72043.0
5rgIPRU5o6WbkeaWVPpOMc,Lonely Star,"['JustaTee', 'LK', 'P.A']",134621.0
0o3WXtLmptOUU8gDup0FcP,Mặt Trời Của Em,"['Phương Ly', 'JustaTee']",12084322.0
44I3xruuhy9isokYxsygo2,Ez Papa,['JustaTee'],1314709.0
2jWDAuwO7S6JA9AMbT8SiY,Talk To You (Machimix),"['Machiot', 'JustaTee', 'Bueno', 'Mr.A', 'YanBi', 'Chee']",28626.0
4dN6a8ar5b1evQ2arACe7z,Ngọt,"['JustaTee', 'Rhymastic']",1660180.0
07GChBTYdIHx776clCpqsj,Ta Còn Đây,"['JustaTee', 'Rhymastic']",591185.0
3vx5M2CSL67Lj1oSPUzX9i,"ĐÂY LÀ RAP VIỆT 2 (feat. Rhymastic, Wowy, LK, Karik, JustaTee, Binz)","['RAP VIỆT', 'Binz', 'JustaTee', 'Karik', 'LK', 'Rhymastic', 'Wowy']",855319.0
1n7PajnG77M9Yu8Y3aLj5j,K Pt. 1,"['JustaTee', 'Mr.A', 'Mr. T']",223054.0
0vXAYEWak7KiyGdbth8Gz6,Vì Điều Gì,"['buitruonglinh', 'Minsicko', 'Dangrangto']",2670653.0
1izPmgSW7FV6XFdEOiTvOY,Em Không Hiểu,"['Changg', 'Minh Huy']",27579527.0
6PJ4rafx2ufoaPaTewsRfh,Miên Man,['Minh Huy'],31380241.0
5qbjUmVV1yOOjcMOInNPYD,để tôi ôm em bằng giai điệu này,"['Kai Đinh', 'MIN', 'GREY D']",21522434.0
6KIhgRkprgyJNERRMu7Quh,Có Em Chờ,['MIN'],15264845.0
1jGzz56TIOz7KIEK3t3e01,Đừng Xin Lỗi Nữa,"['ERIK', 'MIN']",10774943.0
3ZAgb3hek8lFrb6zqEXhxs,Lời Yêu (feat. Minsicko),"['buitruonglinh', 'Minsicko']",2420583.0
4DJZfZPvWYbSeFVFf2b2aS,"Đừng Yêu Nữa, Em Mệt Rồi",['MIN'],12569443.0
5YHDp3PnCQu8GsumxW65TG,Vì Yêu Cứ Đâm Đầu,['MIN'],14063729.0
3DG7XCevg6c88iJ1suZ0QS,"HOẠT CẢNH TẾT ""GÒY"" CƯỚI ""LUÔNG""","['Chị Đẹp Đạp Gió Rẽ Sóng', 'Tóc Tiên', 'Misthy', 'Bùi Lan Hương', 'Minh Hang', 'Phạm Quỳnh Anh', 'Dương Hoàng Yến']",344796.0
0kCZFnqxeO8wJkfRR7FZkf,TỪ CHỐI NHẸ NHÀNG THÔI,"['Chị Đẹp Đạp Gió Rẽ Sóng', 'Tóc Tiên', 'Bùi Lan Hương', 'Misthy', 'Minh Hang', 'Phạm Quỳnh Anh', 'Dương Hoàng Yến']",617583.0
0o6PrWqQjelblkIIsJkKvM,TỪ CHỐI NHẸ NHÀNG THÔI,"['Chị Đẹp Đạp Gió Rẽ Sóng', 'Bùi Lan Hương', 'Dương Hoàng Yến', 'Minh Hang', 'Misthy', 'Phạm Quỳnh Anh', 'Tóc Tiên']",623063.0
3ogxAvFfyTbDe5JmtVomMJ,MỘT NGÀY HAY TRĂM NĂM,"['Chị Đẹp Đạp Gió Rẽ Sóng', 'Bùi Lan Hương', 'Minh Hang', 'Phạm Quỳnh Anh', 'Dương Hoàng Yến']",301010.0
1zvL2X6HPrLfvtSY4DpopE,Em Mới Là Người Yêu Anh,['MIN'],17414267.0
11E0Czz974QfKWqJ9Niv5A,An,"['Lil Wuyn', 'Minstu']",2421880.0
46DiCDUqxQMUU6fSpBvSRG,Trên Tình Bạn Dưới Tình Yêu,['MIN'],30240640.0
1ggbqJAGPfhCXkAXPKTokY,Cà Phê,['MIN'],22451385.0
5lGvFOz1d6659Llxqx1qAH,NẾU ANH LÀ EM,"['Chị Đẹp Đạp Gió Rẽ Sóng', 'Mỹ Linh', 'Minh Tuyết', 'Tuimi', 'DuongK']",972495.0
3I8ORLE9lDtNuE1hnEUfDq,Như Hoa Mùa Xuân,"['Hồ Ngọc Hà', 'Thủy Tiên', 'Minh Hang']",1180913.0
0qofrRQp8ppqiEC9mhduRF,Ánh Sao Và Bầu Trời (MiniC Remix),"['T.R.I', 'C.A', 'MiniC']",3588.0
6rCDfWmlUtjcyONM9RwpZs,Saigon và Em 5 (I'm falling in love with you giữa Saigon),"[""It's Huy"", 'Minh Huy']",1823280.0
3NvH1v6NOxlawEoCXjg9sK,điều vô tri nhất,"['Kai Đinh', 'MIN', 'Hoàng Dũng']",3349624.0
6kFSGf5xKhUFv2LgOf6Ahn,Năm Qua Đã Làm Được Gì (MiniC Remix),"['Noo Phước Thịnh', 'MiniC']",3934.0
1WmQ5LIsd3OLSmU2ZcMIt3,Ngược Gió,"['The Flob', 'Minh Tốc & Lam', 'CHIN']",257317.0
4Kw1ykVLHoFQxOPSVd8R2E,Like A Dream,['MINNIE'],22826076.0
12ppHFh7WQbFPGuK34qxgK,Chốn Sa Mạc,['Minh Tốc & Lam'],1575948.0
2MbPhDgeXVipowltFneRH2,HER,['MINNIE'],8542415.0
2DGZ50nc8z5FNik1XRKoOk,Gọi Tên Em,['MIN'],3726926.0
6a5hBeGmbZp8Wac4HcbWjS,Những Giai Điệu Khác 2,['Minh Tốc & Lam'],1604047.0
62SFLTN7txImu8pQwBMP6A,Bật Tình Yêu Lên,"['Tăng Duy Tân', 'Hoà Minzy']",21228231.0
0mujWMuyTSqLTlEwmMOhgY,Chưa Bao Giờ Mẹ Kể,"['MIN', 'ERIK']",4643218.0
4D0Paux2CSswv1sqsq7QCs,Hãy gặp em trước khi em 25,"['Olew', 'Minh Huy']",1107972.0
0Cu5a6ZC6KJj6gUmNVaMTM,Như Một Người Dưng (MiniC Remix),"['Thanh Hưng', 'MiniC']",1702.0
37kfF2bDr3O2qmOYNTgDMT,11:11,"['MiiNa', 'RIN9', 'DREAMeR']",4381894.0
4tEPSQEDcZR8vAxKgfmiwz,"7 lần vấp ngã, 8 lần đứng lên","['MiiNa', 'RIN9', 'DREAMeR']",423257.0
0pk1V5jL0WcW8a2ZsrsEDl,Blind Eyes Red,['MINNIE'],5847724.0
4npevI1mOdm4ZQBkfBjHj4,Ngủ sớm đi em,['DucMinh'],8685343.0
34pqOVqCmjqqNPxetN2ZDG,GONE GONE GONE,"['Chị Đẹp Đạp Gió Rẽ Sóng', 'DJ Mie', 'Gil Lê', 'Hoàng Yến Chibi', 'Minh Tuyết', 'Ngọc Phước', 'Thảo Trang']",191896.0
4woI57Z6YSK90AWsGVe7mh,GONE GONE GONE,"['Chị Đẹp Đạp Gió Rẽ Sóng', 'Hoàng Yến Chibi', 'Thảo Trang', 'Ngọc Phước', 'Minh Tuyết', 'Gil Lê', 'DJ Mie']",191896.0
4HhpxLkvNiFvJYQTjdRY1K,Bất Vấn Biệt Ly - Remix,['Minh AK'],259863.0
1VGfnFpVhWtnpAZyVaMKZb,Những Dòng Tin Nhắn,"['Minh Huy', 'Pinny']",1084094.0
0UHSBZ5IhX3SdzLcQcF394,Hồng Chiêu Nguyện - Version I,['Minh AK'],440935.0
347PJwH4XqRbeaKaIW9sX3,Bittersweet (feat. LeeHi),"['WONWOO', 'MINGYU', 'LeeHi']",90697259.0
48WTrINmXQ8RZvCYmqRAPf,NHAN SẮC,"['Chị Đẹp Đạp Gió Rẽ Sóng', 'Minh Hang', 'Hoàng Yến Chibi', 'Thu Ngọc', 'Hậu Hoàng', 'WOKEUP']",227397.0
2jvnWrgl9olBH48z2UDAX9,GIẬN MÀ THƯƠNG x HÒ HỤI BÌNH TRỊ THIÊN,"['Chị Đẹp Đạp Gió Rẽ Sóng', 'Minh Tuyết', 'Hoàng Yến Chibi', 'Thảo Trang', 'Ngọc Phước', 'DJ Mie']",87263.0
2NEzxeMKW0mk5pr7tcrvs2,Có Chàng Trai Viết Lên Cây,['Phan Mạnh Quỳnh'],16309646.0
36OyVzUmUFb1MTTzy3YXbh,"Sau Lời Từ Khước (Theme Song From ""MAI"")",['Phan Mạnh Quỳnh'],12389027.0
3LAoVv4NJ2DJAr2HZHjVi7,Sau Lời Từ Khước,['Phan Mạnh Quỳnh'],12403715.0
1MAmEpLRV1JKdafGcZ6jdY,Xuân Thì,['Phan Mạnh Quỳnh'],468497.0
5HKoAtKVhcc2XFYmxZOeNg,NHẠT,['Phan Mạnh Quỳnh'],6264321.0
0mgObhRxcWQxUmmVFrbhNx,"Sao Cha Không (From ""Bố Già"" Original Motion Picture Soundtrack)",['Phan Mạnh Quỳnh'],2926815.0
13tYTTokFfmTGBjJmLjos6,Lời Từ Trái Tim Anh,['Phan Mạnh Quỳnh'],1812537.0
2AbT1d6tO50HOHnLduEX79,Tự Dưng,['Phan Mạnh Quỳnh'],86127.0
2I22S9Vs08sNeuD71sJLpI,Tết Về Sớm Nhé,['Phan Mạnh Quỳnh'],1649250.0
5CjsvQsKuUpGJHieGnIAC7,Có Một Nơi Như Thế,"['Phan Mạnh Quỳnh', 'Tùng Dương']",2968423.0
1IFb6XDQyR26qwm66EONOT,Nước Ngoài,['Phan Mạnh Quỳnh'],3325107.0
7BOKeWLPEseyGVA2dC7XT4,Khi Phải Quên Đi,['Phan Mạnh Quỳnh'],496899.0
6HE6jZ7J0T6Rry0lcGTZYv,"Gặp Gỡ, Yêu Đương Và Được Bên Em",['Phan Mạnh Quỳnh'],2111906.0
5eZanrqhc2ctOmoQwB3qdH,Huỳnh Kim Long (feat. Dick & Phan Mạnh Quỳnh),"['RAP VIỆT', 'Dick', 'Phan Mạnh Quỳnh']",2252191.0
7JVPy02gAGrM9R0jlx4lIx,Đợi Chờ Đừng Cáu,"['Phan Mạnh Quỳnh', 'Hoàng Thùy Linh']",544179.0
