id,name,artists,stream_counts
0MYx5qj6I4F1VUf5BOJKu0,succubus,['rizza'],11973332
0hW02S9ACVYANz1ica10jH,Love Don't Cost A Dime (Re-Up),"['Magixx', 'Ayra Starr']",63280886
5483pcvbfX7Ii7gO5JGUpF,Jolene,"['Victony', 'KTIZO']",37842111
7FwSZyO5ynlN0OJGVOjE6k,El Bolero,"['Yami Safdie', 'Milo j']",141021739
5YV9UyeC3dMV4kuRiTMGJs,Lagi,['BINI'],78480928
1797zYiX4cKosMH836X9Gt,La Corriente,"['Bad Bunny', 'Tony Dize']",654445571
7o7YMusB6yqUQUtz7lDVrg,"God, Turn It Around",['Jon Reddick'],66353118
6KRiMyT78RNeatgjnI7sPM,немерено,"['лампабикт', 'Элли на маковом поле']",11024699
58ilhPCZ45OnBSRndRlDBr,Semata Karenamu,['Mario G klau'],151461499
2pempG6Jl7ZHDpCBElQUec,Dior,['Ruger'],55410239
2CewvqbfMOcnvYE3yayAJV,I Believe,['KAMRAD'],116749402
1MgEuKnMKzbODJ5Ez94I64,Mesin Waktu,['Budi Doremi'],190673846
3hEkAosl2ZuO9FltxY5L1R,Jersey Giant,"['Evan Honer', 'Julia DiGrazia']",123148745
7nE9H4e4uPOis5sJY39fOc,Volare,['Danny Ocean'],207910358
6HVT2c1ZZdhH1nGFb4AxUJ,Estranghero,['Cup of Joe'],125374799
3ITvhrRB5TlEks19k9qy2k,Jackie Down The Line,['Fontaines D.C.'],44716983
0aCmjkogiWIRu7205eZK6I,Sinta,['Rob Deniel'],52170848
2UFt5pIAWpvl1eqxifU4Yz,Allo,['Balti'],14163454
4wNyrbY6B2Okii8VeKo2B2,Meuda,['Tiakola'],165207112
7cyIT7tUt96WHYi8V45ksZ,ブルーアンビエンス,"['Mrs. GREEN APPLE', 'asmi']",68441076
1Y3yCJ0YaoiNvicBkBJjXf,Доча,['Jah Khalib'],18733861
1hA697u7e1jX2XM8sWA6Uy,Apna Bana Le,"['Sachin-Jigar', 'Arijit Singh', 'Amitabh Bhattacharya']",384228172
7lvDsmTRXFE3dK4OjvRiWB,Pasoori,"['Shae Gill', 'Ali Sethi']",380874566
0dY8qhMk6KOxw51j36GtlM,Расстояние,"['Ulukmanapo', 'Bakr']",24610431
5waJ2AZCEWt9mJPFBwvZp2,Моя хулиганка,['Xolidayboy'],10099204
18HOjcvTVV7W8YzBuOsAPS,Un Verano Sin Ti,['Bad Bunny'],425051392
3D29kjUyWxsT3jUUTtARVQ,DIE,['Gazo'],187366270
61BaxM1NIcadLu3gtWm2uT,Силуети,"['SadSvit', 'СТРУКТУРА ЩАСТЯ']",30494102
478TXWPAvpsYdWHiLhWjii,Уважаю мужчин,['ENINA'],3210990
0i9RysNKssk6syOrKDX3U2,FLEURS (feat. Tiakola),"['Gazo', 'Tiakola']",118981117
4GBfKfnvmcTcNrlJcV4OLV,Четыре тридцать,['Violetta Sokolova'],21255066
3E8xyYdIPpiH2wNEozE68I,Pégate,['Standly'],340238916
0wihfILRNOwE2156Shezc8,Agosto,['Bad Bunny'],370789891
6Dx1leKiMwzbSgbaQmoxBT,Планы,['Владимир Клявин'],7874343
0qRPmZJxLCzf6T96UwHCKc,Эскизы,['Xcho'],22127741
28GCbKgjlVD9eDmasGbe0T,Me Fui de Vacaciones,['Bad Bunny'],408682743
4d4ZXH4dr5bYfgErHiZCX2,Dos Mil 16,['Bad Bunny'],490643369
49xOYhvSnClDymbvY7pFe8,Mode Avion,['Favé'],43173965
7A2DyRIqqelhZ4caPJMaFI,Urus,['Favé'],128251058
2BHxg3zP8IdRvvWPVavzqB,Amira,"['Wegz', 'Ash']",25613184
2qGURS7y8zM7STkxOLgnWO,Небо,['SadSvit'],12414412
7xaqxUl08zOg0YNUHokQpq,Sehnsucht,"['Miksu / Macloud', 't-low']",182829398
4vEutSHhmsIPAkA8OVu18B,Pergi Tak Meninggalkan,['Ekhsan'],50403314
7haQq014RoahMX6spW4z1z,Huwag Muna Tayong Umuwi,['BINI'],53480736
6awpF8KkBWuZr1ElN2xkaW,Зима в сердце,['Moya Mishel'],23879553
4kmGM0IbzDPr2rT1nehI1r,Malya,['AMK'],38105982
7AiPdJcpDWTgRucGKEnQpQ,Kota,['Dere'],89893516
2q7jpVfCtcuRwcur9nQeuC,PARADISE (MIT DIR),"['Liaze', 'equal']",124411555
0zatabQ1DipXenX95p9E6a,Напоследок,['Вектор А'],30367370
3ES1fBQACydIODlZmQS359,Overloading (OVERDOSE),"['Mavins', 'Crayon', 'Ayra Starr', 'LADIPOE', 'Magixx', 'Boy Spyce']",66946884
28u590KYX0WPgu2eeTStIu,Rasah Dadi Pelangi,['NDX A.K.A.'],33572962
0T2pB7P1VdXPhLdQZ488uH,Normal,['Feid'],894522262
4oHEJ5KPf9hW1pDyQYIRIw,Тесно,"['Aarne', 'BUSHIDO ZHO', 'ANIKV']",37768977
38ns4gqe16w0gAGWgvKfLS,Kok Iso Yo?,['Guyon Waton'],61869696
3fjN3y5x4hN53rykAN2LHQ,cómo dormiste?,['Rels B'],614391093
2Ab1HQjbMcqHY3TkTycrYr,รสหวาน,['FREEHAND'],38119286
7BjZD4TVbmqNAJpEbvS6By,Heartbeat,['Ghostly Kisses'],6975831
5Pl4OxV9RGWNMO8MGmAoDP,Et même après je t'aimerai,['Hoshi'],46542902
5zNWfIlGEVQ72uzVOGgAiZ,Oil in my Head,['Black Sherif'],22363750
1jJvNlkbQmtRpG9uIUpiYA,Teal,['Wunderhorse'],19014554
3jdy4aOla1dwYIqwp69JJN,愛上你算我賤,['NICKTHEREAL'],20112666
5kt8ukMn43YK7eMYeD2tP8,Still the One,"['DJ Noiz', 'Mikey Mayz']",17957125
7MWIc6p9uOACLHGzzP9On7,Roman Holiday,['Fontaines D.C.'],27674594
6k07Z7rd9og1FvRJD2n9E8,From Austin,['Zach Bryan'],273644427
7mVBncqtMZeCC6lnOx4GSv,eyes don't lie,['Kingfishr'],13667844
1iL5lMhZdMmVg34AM6xQxx,Used To This,"['Wilkinson', 'Issey Cross']",75768039
6auT8cRBu3BgPRBrdVBY15,London Boy,['Lim Young Woong'],29563729
4ZpIuzx91EAPK3VimONbfB,FADE UP,"['ZEG P', 'Hamza', 'SCH']",126546519
4lu2i1XcWo1zze2vealWlB,Yeshua - Live,['Jesus Image'],20291626
7CuxOoQMEaiSXIGwJJkQHW,Кульбаби,['Тоня Матвієнко'],3788698
6VBhH7CyP56BXjp8VsDFPZ,"Kesariya (From ""Brahmastra"")","['Pritam', 'Arijit Singh', 'Amitabh Bhattacharya']",594053505
1418IuVKQPTYqt7QNJ9RXN,Maan Meri Jaan,['King'],537266923
2l3dFxtoSMgMQVyRIUHjpz,Akhiyaan,['Mitraz'],156568640
2sOj9vyd6yiss9W1IK6chU,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)","['DJ Khaled', 'Rick Ross', 'Lil Wayne', 'JAY-Z', 'John Legend', 'Fridayy']",61099234
6bgI3JZPDLm6gDE75utatQ,Mentalité,['Baby Gang'],151916492
1d5lpW3gUyq537iuyrb9Lf,Samjho Na,['Aditya Rikhari'],214066560
5jt25aFjW2kNoBqaEVaz5W,LA INOCENTE,"['Mora', 'Feid']",861940650
7AsG1F1eMWd17RYan8M3Wm,Dil Nu,"['AP Dhillon', 'Shinda Kahlon']",163909913
61dQL4235tBR4u4puYOPjt,"DON'T PLAY, BAE","['Молодой Платон', 'Poshlaya Molly', 'Yanix']",14463853
1kKvfCmzXzRcfszwQrXFPM,Bei Nacht,['AYLIVA'],85148042
4AMCdODHG4ZZ1BiErHt0VI,We Gotta Get Love,['Egor Kreed'],19026410
1S1WSh4uCprvucg6Hx57Eh,ブルーアンビエンス,"['Mrs. GREEN APPLE', 'asmi']",68441076
3nKQrVVlwbAQSnFbgZWdN0,White Brown Black,"['Avvy Sra', 'Karan Aujla', 'Jaani']",246640252
3dHxrn3dLyhOHGp16nUFWM,ニュー・マイ・ノーマル,['Mrs. GREEN APPLE'],42245034
4XYpWMW1ec7GJW2Eq8UA9k,Dog Eat Dog,['ODUMODUBLVCK'],14904406
2sFsvaMRe8PKo5AFdBE9qC,Auf & Ab,['Montez'],194486529
3ZGJhN4unVspOqpwGvUL2W,Lemonade,['Diljit Dosanjh'],246764682
2EzIDOnqC5TQilwnaGxnWo,君を知らない,['Mrs. GREEN APPLE'],11229641
1Fi8jAQk4oVQKv2j7TPSz5,Saat Saat Itu,['Last Child'],50550505
0ksYW1iavv5SwGshxjpLvK,LOCO,"['GIMS', 'Lossa']",88725692
2qsXes5vZabYIFqqYCP1Hs,Барбисайз,"['Дора', 'Мэйби Бэйби']",20580115
1sbNEFiURUYfy024cJX8JG,Ferxxo 100,['Feid'],560546341
1xLCwgQcF6bKncTJmRGGws,Mr. Ocho,['SDM'],99896414
0cnxJjQ8T4GSz87TaIkwDY,WeWe,['Ruger'],46298263
2vnd3JVvcLs2LxRFwC6mKu,City Girl,['Shanti Dope'],120799625
6zdryckXPbIeQE5npNqvNp,Lil Kasalanan Shortie,['Hev Abi'],123112561
2g4FPrvea8sYly3ihGRgwE,Deine Schuld,['AYLIVA'],75753580
5UwxpuGHkwiojKDaPC5ZNu,Joha,['Asake'],75147825
5F4OfeowSReF93KcH2eUcG,Xtra Cool,['Young Jonn'],69817754
4ASA1PZyWGbuc4d9N8OAcF,Eu Gosto Assim - Ao Vivo,"['Gustavo Mioto', 'Mari Fernandez']",374135639
4k4pdUWX8632g7yByxC3rS,Sungba (feat. Burna Boy) - Remix,"['Asake', 'Burna Boy']",71661841
3rRKu7N2zRgb0pF9DLrrBI,by now,['CKay'],14905572
3kgt8Ys78I6GBZlQrWqZiA,Nachts wach,"['Miksu / Macloud', 'makko']",147951378
0VjzaXw81JQJM61pzWwP8b,Nzaza,['Asake'],30612959
7CnmrsgrDklemSrdq8tuzL,Ya No Somos Ni Seremos,['Christian Nodal'],620326628
0aWEhkShXHRR628Flc85r2,Первый снег,['Сова'],8998523
4nLmCqniIIz7gk0SOT839Q,Sie - Slowed Version,['ENKAY'],19105749
0rkpKiWmsAs2VApWKJQRuY,Soja,['Black Sherif'],17618679
7fb4Qp5YoT4BKFdbj1Xu8r,Please Don't Go,['Wyatt Flores'],184708329
0FeNHq2UAbJQ2qBLiJEXBN,戀人,['Amazing Show'],6979188
7vswUXjrCOydA5L1HJ0XyW,Things I Know,['Runtown'],12675407
3F6xtKBO2YixpP8lFJTiGo,Konongo Zongo,['Black Sherif'],18236667
0xaKCWpX4CBSqwh7CQa4EG,PSG,['Al James'],128089660
5d9Rka4T0szdC1MobhtXrV,Paninindigan Kita,['Ben&Ben'],96552389
5pXffsFBnfGGFG7Gjz7moX,Run,"['Black Sherif', 'EMPIRE']",14634409
6pamafD9p0K7FHfJPz6TYF,Open the Gate,['Zach Bryan'],110883514
50xSycnGMDy0Wg5jJcOv3S,Rainbow,['Lim Young Woong'],15022275
5ATwkalJ9FnLp7Zcvxo1rl,Belki,"['Dedublüman', 'Mavzer Tabancas']",180082141
24MMjyA3NLqCsDJfsn51eg,Mi Amor,"['Sharn', 'The Paul']",245352143
08Isz2ETWSBhvIl8UpKYsp,No Love,['Shubh'],414427010
6kwmp0U8M1tPvgPHqvbwsr,Gasolina (feat. Rsko),"['Tiakola', 'Rsko']",105922544
1iBDgZDBkV8LTjFbNDcvOO,Про любовь,['Xcho'],13958822
3kzXT2poHInDISrXOgT1PR,Solitaire,['Werenoi'],136094347
4UMIv5jd9gK98a39BQRD9X,Kesariya,"['Pritam', 'Arijit Singh', 'Amitabh Bhattacharya']",594053505
32FVH23yFXr8Z0sfjRw4It,Wo Noor,['AP Dhillon'],102013058
0ESoMa1oGHddkMeNodec7u,Peace,['Mohbad'],23593256
2hLXUbsOU9cDb9RFva9FYr,MEMORIAS,"['Mora', 'JHAYCO']",415126530
6O8bIZXEP37CF4Dbo7jsS1,Конспект,['SCIRENA'],6849077
0NO2zL0kw8sGGnaMvHKAZF,Marisola - Remix,"['Cris Mj', 'Duki', 'Nicki Nicole', 'Standly', 'Stars Music Chile']",381267946
0cLyaJBLn7rduVsXhoqzO9,Осень - 20.22,"['Basta', 'ANDRO']",16486523
3TVUW7bJJWDOonkVCZxfLV,Pas bête,['Beendo Z'],91944279
4SJMuaIYcBS8ke96lDYOsw,On Top,['Karan Aujla'],169205257
0JTz8ZeBJtnjRIWiJnHFdO,Was Besseres,"['AYLIVA', 'Mudi']",65742574
5i3H6himHZaKZT3Dk8lr8Z,Сирень,['Bakr'],14287330
12fFNgW4IoYQdRCfqCPk9d,ニュー・マイ・ノーマル,['Mrs. GREEN APPLE'],42245034
0poQY3RMThmIiutOGv3yH3,AUTOMÁTICO,['Maria Becerra'],234641310
0zlGnseLGzRIBA0TJcb3Bo,"Manike (From ""Thank God"")","['Yohani', 'Jubin Nautiyal', 'Tanishk Bagchi', 'Rashmi Virag', 'Surya Ragunaathan']",231764130
48BdA5qBxXVoe59xvu0bwc,RAPPEL,['Gazo'],98447796
1680NoVnrwRc8caVUP9EeW,буду космонавтом,['кариолемма'],2084723
7d1aTQlsHMgWmkPywDi7h1,Omo Ope (feat. Olamide),"['Asake', 'Olamide']",46578628
1dwuA3034avUaHBlIOUSlg,CRANKI,['Toxi$'],16056949
1aL9518P5G72N92b48tuKw,Summer High,['AP Dhillon'],256222561
20CozgjF6bshBw8cLhN23B,Nochentera,['Vicco'],145472735
2jaj32b3itkBko52TxPcje,Two Thousand Nineteen,['FRIENDLY THUG 52 NGG'],10567089
73K33p4Vyz9koXGqmL5eFs,Malang Sajna,"['Sachet Tandon', 'Parampara Tandon', 'Kumaar', 'Sachet-Parampara']",322577746
7e2vCAtcYXuM8JOUqIZ9GQ,Laptop,"['Kalash', 'Maureen']",42634530
1frmYvoVtyFlGypiapnkrX,Tu le sais,"['Kalash', 'Gazo']",82169093
5n4Jw3ohf9JT380HB7hhLw,Snapchat,['Ruger'],22529121
7sSpKoxxtecQry1wxVmpIz,For Days,['Bnxn'],10660594
1uK5rDY3BnikyG0sl3tPpc,Marte,"['Sofía Reyes', 'Maria Becerra']",184234115
2M4kQD87lKnAS9vFlb4Bez,Pactos - Ao Vivo,"['Matheus & Kauan', 'Jorge & Mateus']",240980442
4A7sSA10D35HQUNrSOl5Zo,Propeller (feat. Dave & BNXN),"['JAE5', 'Dave', 'Bnxn']",50598809
2Xm6MU14w5N6kuOnp9nU3H,"Peace, Haine, Love",['Josman'],31313655
5POonRM9sjr0cFbXPIyN8Q,Si j'avais su,['Claudio Capéo'],40701793
5qEGAHerczFt3HmL9lhh4j,Nachts wach (Lila Wolken Bootleg),"['Miksu / Macloud', 'makko']",127271887
5R2hNuiiwnKVAUNktF9j2Y,mariposas,"['sangiovanni', 'Aitana']",128719570
2hFOXN8Eq2gXIGGMIdHdWJ,Party Sahne,"['Ski Aggu', 'Endzone', 'Ericson']",115918350
3Iq8XToI0I9KSnqovkv1AV,Vertigo,['Edwin Rosen'],52094195
0CUJV0Hh512Ns7U2yGflqt,Ototo,['Asake'],40544548
6qvyN6NTUpdfOJRYjtSSd7,Intro,['Josman'],101577748
2toEys3zZ8rRB242Na7FZh,RENCONTRE,"['Disiz', 'Damso']",96649339
31B55RtdFbmnzmyPhT7TY8,Ваниль,['Обильный'],10735365
394IT4yrYjwT65ePqKLFbq,All Over,['Magixx'],19308524
0ufgtKCmAfzGOI3Zn2HP4c,Dreams,['Ajebo Hustlers'],7489342
2tA3NP12r4niSRhb9Y6AoY,Polaroid,['Lim Young Woong'],22252858
52KmC88JozxOuGraFXE43C,2000er,"['01099', 'Miksu / Macloud']",48814259
4VsP4Dm8gsibRxB5I2hEkw,Kahani Suno 2.0,['Kaifi Khalil'],359930440
6FAYpZ4jve8vpvTwUvjK6H,Jhoome Jo Pathaan,"['Vishal-Shekhar', 'Arijit Singh', 'Sukriti Kakar', 'Vishal Dadlani', 'Shekhar Ravjiani', 'Kumaar']",218564396
5bQ6oDLqvw8tywmnSmwEyL,Apna Bana Le,"['Sachin-Jigar', 'Arijit Singh', 'Amitabh Bhattacharya']",384228172
0CtZpaOhtzvLV3FfcsVpQo,"Besharam Rang (From ""Pathaan"")","['Vishal-Shekhar', 'Shilpa Rao', 'Caralisa Monteiro', 'Vishal Dadlani', 'Shekhar Ravjiani', 'Kumaar']",250218211
0atxjWna6ikysmEzrqGXLW,APARTMENT (feat. Monet192),"['Dardan', 'Monet192']",31432317
6yvxu91deFKt3X1QoV6qMv,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")","['Anirudh Ravichander', 'Jonita Gandhi']",222529578
42TMa2hgBNjte4uV7jNCnQ,Baller,"['Shubh', 'Ikky']",294746870
2kLmAwQCBSlvtcptioAoTv,5IVE,['LOVV66'],13708972
3WIWqQMBUBQgmJERv3xTMV,Кисти,"['uniqe', 'nkeeei', 'ARTEM SHILOVETS']",9751278
5gIw1KJiXhrpnKGPcIY3YC,Riri / No camera,['Tiakola'],25238330
4kPR2CdB0Zrc0qqsrJooTV,Этажи,['дипинс'],7149663
3ygfdwvBJ2Y5XhJiiHFFZE,Maiyya Mainu,['Sachet Tandon'],205521292
5yVhcpTvQYr4LooQ0dt4l4,MANCHESTER,['reezy'],86687958
2ERn9fVsix3AyuVv7UN6RC,Die schönsten Tage,"['SDP', 'Clueso']",62772874
7ELft1cx8anhsXE405kckI,M3lo,['Tiakola'],74620400
74cyFjvgjyiFiQ3QxszFWq,TANGO,['Tananai'],108488478
5BPINlBbMGpHu0S79efirq,Один,['Вектор А'],11485020
2Vr7Qvt5a9f6W9m6ifke4K,Comforter (feat. Ayra Starr),"['ElGrandeToto', 'Ayra Starr']",24630984
6aZw4hMz6ZZqjALf0GAbKy,Самый лучший день,['Кишлак'],23050336
5YIQtN3iLKch7cWTLFTyym,Weg von mir,['CIVO'],99380576
2QophXhN2Ls2URfoPmiviC,Kho Gaye,"['Taaruk Raina', 'Mismatched - Cast']",160904487
7iTyMRXGbIyGAprE9RMkGR,Любят суки,['T.A. Loc'],2146213
5lhcLERTkDdEqUOAEUaAhb,Большие Бабки,"['Scally Milano', 'OG Buda']",11882675
2J4NdRAGXmX7vWMiFHplJQ,ОТРАВЛЕН ТОБОЙ,"['Kai Angel', '9mice']",6267952
2bNCiY24Eh4saMcc23bvUN,ADIÓS,['Maria Becerra'],207363928
4TGwERXRlyQtBdggYTHo6j,Entre Nosotros (Remix) [con Nicki Nicole],"['Tiago PZK', 'LIT killah', 'Maria Becerra', 'Nicki Nicole']",335831117
30d0q6kt1BIfwAQUCAfxVQ,Calme toi,['Kerchak'],55196939
0w0e3Te2Rd4t8gGKi3sU6a,Vacile,['Yan Block'],118567015
0LVjBdjZvJykxed42ExTLf,Ladada (Mon Dernier Mot),['Claude'],58778167
14nSbMQqRo1BxshIjprVDO,Last Time,"['Zinoleesky', 'Omah Lay']",14859466
6ewsOjbC1jWAZcjAhVxDs0,Peace Be Unto You (PBUY),['Asake'],70925906
2pIIRKRwWSi1Sb29VYLOOa,Debí Suponerlo,['Morat'],220267179
0lWW0X74IvjNlgY5glykvY,Many Ways (feat. Wizkid),"['Bnxn', 'Wizkid']",14903862
06FMXRY2xu8PIbMRuRnges,Грабитель 78,['Icegergert'],3231655
5OINAHhtxYnLi62jWszSNs,Толпы,['madk1d'],10012796
2DDBsczCQqIQ09t7Uf2uG2,Viaja,['Irina Barros'],9614212
0EFxJw34fK8DWlTxx9qYeW,Instagram,['Blessd'],159076613
1ThaPy4W188i5SFdjXl64J,Casablanca,"['Demi Portion', 'ElGrandeToto']",11670679
0BnQh1Yot1W9qwgNQHYv9r,я неудачник,['ПОЛМАТЕРИ'],9937857
4ZXE5Lwt3DiQ1J66nP8YQj,Мой байк,['СЕРЕГА ПИРАТ'],10968535
20l2YWgtEXAAAEzoWs3gkE,Powerade,"['BHZ', 'SIRA', 'Ion Miles']",161310650
3TtLqP9g4oJc3OhaRIsxcp,Domitila,"['ODUMODUBLVCK', 'Mizzle']",5098569
2Nq7HuAfHzY2p5z1i0wSM3,NLO,"['Miach', 'Hiljson Mandela']",2696768
1kM5fFSFcsYPshdMpjp8EM,Rise,['T DOLLAR'],10840458
3a3xhycCEf2HN4fm4nIe1O,Фотограф,"['Electroforez', 'superkomfort']",7587219
3pT7wGF5w6Jhgj7w08dCeQ,dahan-dahan,['Lola Amour'],31337327
4vXBW2z1uXXyMvCkDG6c5Z,Lykke te,['Synne Vo'],9523927
1E14FuM0BRaHAJSJ9YxMVu,A Psalm of Life,['Lim Young Woong'],10041018
2D1xAiDD33nqcxtSMH30hO,Love Station,['Lim Young Woong'],6401782
6BKHtmX1MHpLwMzN0xoJoT,Всё было так,['Electroforez'],9827827
7LUfcBdOtLNoWu6e2Kx8DL,Не прощайся,['Nuricko'],5413664
4chxJYv0qsOKQukt6cKp97,Toh Phir Aao,['Mustafa Zahid'],88147744
6OZwia8loN0aPS0vTvsBjR,TOUT VA BIEN (feat. Ninho & Naps),"['Alonzo', 'Ninho', 'Naps']",146063368
22sAwsBH0NoNJXnrBenQuO,Sem Aliança no Dedo,"['MC Xenon', 'Os Gemeos da Putaria']",197875474
6sS77FZh2eJfYBsFUW6hjI,Dicht im Flieger,['Julian Sommer'],88568573
043SPVu75TXbs94ZfM9dfn,"Dil (From ""Ek Villain Returns"")","['Kaushik-Guddu', 'Raghav Chaitanya', 'Kunaal Vermaa']",133238998
4pR4oQJULf7FDB54TleMyH,Jireh (My Provider),"['Limoblaze', 'Lecrae', 'Happi']",34388313
3oLn9QmwHO8Yu7NRCdAfIj,All eyes on me,['Werenoi'],69001789
3Vmo13MxVRKBszmfK61ONH,Gangsta,"['Karan Aujla', 'YG']",121588807
0K1YxwGmBvJrD4vQErPniv,Boom Schakkalakka,"['DIKKA', 'Wincent Weiss']",19574278
2PxZSFOv7RebkeSEwQTjr7,Tera Mera Rishta,['Mustafa Zahid'],88246075
6Z4rRhYZVQsYKmrxD40tru,Obsessed,"['Riar Saab', 'Abhijay Sharma']",187558873
6z3RBRZVdV34ZjFKgjmDXA,Вредина,['Bakr'],17594691
7o1SDLghDwMc4OW3rKakVt,Afterhours,"['Bir', 'Dhanju', 'thiarajxtt']",131501775
3JkVYvxNoGf2HCWJo61462,Never Fold,"['Sidhu Moose Wala', 'Sunny Malton', 'SOE']",196773720
675AarEBSWDwtxNaiIvNYX,За любовь,['Bakr'],8642752
7fRIo7WyDxXn3r233GCcdL,Jimikki Ponnu,"['Thaman S', 'Anirudh Ravichander', 'Jonita Gandhi']",117144196
6k4e5H3MbDzhEX3qJSWwpd,Run To The Hills,['Klara Hammarström'],30476983
6qS40yL7kXVoChI8SSCQIQ,Ykwim,"['Karan Aujla', 'KR$NA', 'Mehar Vaani']",105168634
4vsqEFz8rPG8Y3H21ToDnZ,Музыка,['Кишлак'],13450610
3VezyVVENyPQ5u2DIJsITb,LEBENSLANG - HBz Remix,"['Tream', 'treamiboii', 'HBz']",122237027
17I27VXKtqXJHL6ReaG0eS,Hola - Remix,"['Dalex', 'Lenny Tavárez', 'Chencho Corleone', 'Juhn', 'Dímelo Flow']",780169380
0qhynIDQPUYENhtIQ3TUyE,SOLO POR VOS,['Trueno'],164131107
0y8lwLPXBsenbF5WAZhlbL,Kleiner Prinz,['Pashanim'],65507747
2uHjk6Eska0jA0dsMY7vBr,Qolshatyr,"['Rusha', ""M'Dee""]",2271566
3rA37ZTePpSpQ3XW86URnl,Jordan,['Ryan Castro'],596757727
1pKwwH7xRmxyeBiGX3n2RX,We Made It,"['t-low', 'Miksu / Macloud']",105663387
2KTfSSKBBfMLXwDqrtoOE5,ostatnia nadzieja,"['sanah', 'Dawid Podsiadło']",73577220
45FaCrE0gyUT9QC0xc4fEx,Belgisches Viertel,['ART'],139664778
6Pk9SrYcNROzVANFESonWh,Doppel G,['Pashanim'],73713362
3PpWCS95gDUDRPko3u1MZ9,Prohibidox,['Feid'],343745798
7twFNyJbMDWQPn8lk0lDRh,Badi 7efyan,['Stormy'],6188759
0BGEImCBesJKIm5kZ0fOkH,STOR MAND (feat. andreas odbjerg),"['Tobias Rahim', 'andreas odbjerg']",63400730
4a84lPY76pFWTxWL4x4iCC,CC,['Jazeek'],31959269
4H6o1bxKRGzmsE0vzo968m,Qué Agonía,"['Yuridia', 'Ángela Aguilar']",503209629
4MpqiN2moRQR2t0DO43MZH,Popcorn Salé,['SANTA'],78357821
2P8GdpevIzNxDQWRtGgmYq,Try,['T.I BLAZE'],13345785
2BlFIe0712LBUtTHxbqjme,Love Gostosinho - Ao Vivo,"['NATTAN', 'Felipe Amorim']",264958561
5LwT1tPiIUszQ7C51DuEL2,Kumama Papa,"['Grace Lokwa', 'Moses Bliss', 'Prinx Emmanuel']",15377504
4wXJldkJcvxENCYs5ghbNj,Milano,['Pashanim'],31401612
4lZ7OpzFPYJIWVgfuWU0zv,Dies & Das,"['01099', 'Gustav', 'Zachi', 'AVO']",68582791
0TKEz3H6quV9NLM1RPK4HL,типичная реперская песня,['ПОЛМАТЕРИ'],8833357
6cy4qUAqBO5F5v5TR4AAIP,Lockdown,['Original Koffee'],39271834
1JzMOnuyabzpRuSudDD4Cq,Brinca Demais,"['WIU', 'Matuê', 'Teto']",104582053
39wXWvxEOgPetxTH6K3MZ2,Spazio tempo,['Francesco Gabbani'],29360389
3lnDZ3mMdfcwGU2mCt9kSq,Ologo Forever,['T DOLLAR'],4453511
16Q6QIVgqlMux1JxVH0IO9,Eileen Og,['The Mary Wallopers'],4947229
0yfQBmmOIVqiwhV5u10EhN,Love Letter,['Lim Young Woong'],8984138
7jQ8C4PKJDAUY5Ql9TjFb3,Kippe,['ENNIO'],29783433
3z3thFt7kVIkfY9PRdIOcJ,Glücklich,"['01099', 'CRO']",59401596
73uouP5VnxMJtGczsud7Jz,Там таз стелит,"['Джанки Джин', 'Мастер Дрон']",13262287
4blqlsA1uf2d2I40E90EUC,"Tere Hawaale (From ""Laal Singh Chaddha"")","['Pritam', 'Arijit Singh', 'Shilpa Rao']",216876680
4AD7LOr32h5TI5DO768yvT,Satu Shaf Di Belakangku,['Arvian Dwi'],13616023
0cxKqzCYTNND97CQOBWtha,Магазин,"['YUNGWAY', 'BUSHIDO ZHO']",9550550
0D3QZNAMH2d5MFkVlebo6h,Non lo Sai,['Shiva'],105614983
7KWwQ8SokgUDO7es6Q4ZGW,Ticket nach Ketama (feat. Liaze),"['ARY', 'Liaze']",68563611
2HbrI0oakRE7qNXoK74zNR,اليوم الحلو ده,['Ahmed Saad'],36400884
1LbBOhicFmu7ktJqIHCELt,"Ranjithame (From ""Varisu"")","['Thalapathy Vijay', 'M.M.Manasi', 'Thaman S']",141582736
4ToxkJ4VvWs026R3QfHDI3,Santé,['Calin'],18633932
1RtTPe81WiIE6TwkV48TsP,RONALDINHO,['Bobby Vandamme'],39636170
7jYwZOptDPesQgzj7vhsEF,ONLY 4 LIFE - Remix,"['Rubi', 'FABE BROWN']",78111834
4OH5Cd8ZOI1eSgJSC9PYmU,Antidepresan,"['Mert Demir', 'Mabel Matiz']",190109315
0UHdsqznjCoqPzZJTJZ5Kb,Speak,['Lloyiso'],10951344
0PtLrH95CQ2lKf6pym5LmA,El Patio,"['Pepe y Vizio', 'Delaossa', 'KIDDO']",84544729
67C6LHREqmytK923Ak6R0I,Sempurna,['Insomniacks'],30825922
6Kzo85ulLO9GDNAvAV0xHt,Huis Clos,"[""L'morphine""]",4528218
0cgwdBXXlPfXJXWf3wMs32,Vaa Vaathi,"['G. V. Prakash', 'Shweta Mohan']",119245839
7f783hK2ilf4bwfayaNvdB,Lovini,['Mons'],18545502
4Hr6oDlsOeZCyhQiOkDFGC,Bank Of America,['Seyi Vibez'],9629481
0IwuzuOp2gK736BXcxDnKk,Earth Walker 100,['FRIENDLY THUG 52 NGG'],3056516
