album,album_type,album_popularity,artists,available_markets,disc_number,duration_ms,explicit,id,is_local,is_playable,name,popularity,track_number,type,release_date,genres
Jo Tum Mere Ho,single,70,['Anuv Jain'],183,1,251813,False,0eCajpR75pDW0r64U6hP2x,False,True,Jo Tum Mere Ho,80,1,track,2024-08-02,"['hindi pop', 'hindi indie', 'indian indie']"
Resenha do Arrocha,single,70,"['J. Eskine', 'Alef Donk']",185,1,354857,True,0NQyryTVbjGMtWMA1eSqIn,False,True,Resenha do Arrocha,80,1,track,2024-11-29,"['piseiro', 'arrocha', 'forró', 'seresta']"
ÉXODO,album,84,"['Peso Pluma', 'Neton Vega']",185,1,130614,True,2aYZaN5SmkRDLsrrV8GkBQ,False,True,LA PATRULLA,82,3,track,2024-06-20,"['electro corridos', 'banda', 'corridos tumbados', 'corrido', 'sad sierreño', 'música mexicana', 'corridos bélicos']"
"Raanjhan (From ""Do Patti"")",single,69,"['Sachet-Parampara', 'Parampara Tandon', 'Kausar Munir']",185,1,240066,False,4vHRQnzGcKEtqsLH70tAms,False,True,"Raanjhan (From ""Do Patti"")",79,1,track,2024-10-04,"['devotional', 'desi', 'sufi', 'hindi pop', 'qawwali', 'bollywood', 'bhajan']"
Wag Ipagsabi,single,59,"['Dreycruz', 'Bert Symoun']",185,1,208375,True,6XBz5vxIzEWFRLpxWYGEpV,False,True,Wag Ipagsabi,69,1,track,2024-10-04,"['pinoy hip hop', 'pinoy r&b']"
Ahista Ahista,single,59,"['Kazinama', 'Musarrat Nazir']",183,1,177692,False,1LFNOKVaFVBFCiLwz8Ay4O,False,True,Ahista Ahista,70,1,track,2024-09-02,"['ghazal', 'qawwali']"
A LA VIE A LA MORT,album,71,['SDM'],183,1,183813,True,1Mzg6bu3hkCwJKEf7v49MN,False,True,CARTIER SANTOS,74,6,track,2024-09-26,['pop urbaine']
Lloret de Mar,single,56,['Mata'],185,1,125732,True,4S78rQHd6cSC8g2TfdNJTf,False,True,Lloret de Mar,67,1,track,2024-09-16,[]
Wackelkontakt,single,65,['Oimara'],183,1,168801,False,4x7j9ed3FRH6CHj27kiTQ3,False,True,Wackelkontakt,75,1,track,2024-08-02,['schlagerparty']
Ohnana,single,69,['Kapo'],185,1,156577,False,1fTjqf10accJCDYstPwwZ6,False,True,Ohnana,80,1,track,2024-06-06,['latin afrobeat']
Sa Bawat Sandali,single,64,['Amiel Sol'],185,1,302608,False,06IkOr83qPqa3yYvrIjgxp,False,True,Sa Bawat Sandali,74,1,track,2024-12-06,"['harana', 'opm', 'pinoy indie']"
NO HAY VERANO SIN GORDO,single,64,"['Gordo', 'Emilia']",185,1,157500,False,39KyQTzp1dr7jab7et2PlH,False,True,Olvidarte (feat. Emilia),73,5,track,2024-12-13,"['afro house', 'latin house', 'argentine trap']"
7 Trompetas,single,61,['Cris Mj'],185,1,169620,True,4ApLAqNEdqMwgF3Y8MRSXj,False,True,7 Trompetas,71,1,track,2024-12-19,"['reggaeton chileno', 'chilean mambo', 'reggaeton', 'chilean trap']"
Cosas Pendientes,single,70,['Maluma'],185,1,184462,False,0iVEujJcafOBnxa654fJYu,False,True,Cosas Pendientes,80,1,track,2024-11-21,"['latin', 'reggaeton', 'urbano latino']"
Morayo,album,74,['Wizkid'],185,1,174053,False,6JvWMLscnWYkgX1zPufIGT,False,True,Kese (Dance),69,3,track,2024-11-22,"['afroswing', 'afropop', 'dancehall', 'afrobeats', 'afrobeat', 'azonto']"
ALASKA PUFFER,single,51,['паранойя'],185,1,121051,True,32lug6ypOsehYy8pdAmlpu,False,True,ALASKA PUFFER,61,1,track,2024-12-20,[]
UWAIE,single,71,['Kapo'],185,1,172427,False,5QjmUqgpPQgXgg4606DqZF,False,True,UWAIE,81,1,track,2024-08-15,['latin afrobeat']
Jet em Balneário,single,62,"['Ana Castela', 'MC PH', 'AgroPlay']",185,1,132461,False,6cwgSRunEtZnmnNZogBub7,False,True,Jet em Balneário,72,1,track,2024-12-16,"['sertanejo', 'funk consciente', 'piseiro', 'agronejo', 'sertanejo universitário', 'funk', 'brazilian trap', 'trap funk']"
PEEKABOO,album,55,"['Big Baby Tape', 'Aarne']",185,1,164000,False,5gSzWAAZIZBhSDSufE7nHv,False,True,Supersonic,58,7,track,2024-06-28,[]
Je pense à vous,single,57,['Linh'],185,1,172263,False,5cAzaNbU7AEgfsJgL9sbtX,False,True,Je pense à vous,67,1,track,2024-03-01,"['chanson', 'variété française', 'french pop']"
EL ÚLTIMO BAILE,album,71,['Trueno'],185,1,145342,True,1pymWRCuZfCd0zdiBJo0Hj,False,True,REAL GANGSTA LOVE,77,8,track,2024-05-23,['argentine trap']
Sariling Mundo,album,64,['TJ Monterde'],185,1,218051,False,4Rlbzn3nj9XJMZTijQUXMs,False,True,Palagi,69,4,track,2024-04-25,"['opm', 'p-pop', 'bisrock', 'harana', 'kundiman']"
Bam Bam,single,50,"['Misha Miller', 'Alex Velea']",177,1,150000,False,5VfPYI5rj8GtQ2qChKYwMA,False,True,Bam Bam,61,1,track,2024-11-22,['manele']
Orion,single,68,"['Boza', 'ELENA ROSE']",185,1,240964,False,5pVJ3IlnpIorU44oXizzG5,False,True,Orion,78,1,track,2024-05-29,"['reggaeton', 'urbano latino', 'latin r&b']"
Coração Partido (Corazón Partío) [Ao Vivo],single,69,['Grupo Menos É Mais'],183,1,195794,False,1YlfGwNizEKy299l1PVggn,False,True,Coração Partido (Corazón Partío) - Ao Vivo,79,1,track,2024-08-29,"['samba', 'pagode']"
Awolowo,single,60,['Fido'],185,1,135576,False,1136eJrkWsDvReASbjLTaU,False,True,Awolowo,70,1,track,2024-08-07,"['afro adura', 'afropop', 'afrobeats', 'afrobeat']"
Remember Me?,album,58,['Kaneee'],185,1,190279,True,1ZVECsyPiW5IBpzEsGplE9,False,True,Life is Romance,65,4,track,2024-06-12,"['j-r&b', 'j-rap']"
Morayo,album,74,"['Wizkid', 'Asake']",185,1,174253,False,2j8n2hpZlEMvtrjJ7n0ZIy,False,True,Bad Girl (feat. Asake),69,4,track,2024-11-22,"['afroswing', 'amapiano', 'afro adura', 'afropop', 'dancehall', 'afrobeats', 'afrobeat', 'azonto']"
Masih Hatiku,single,57,"['Arsy Widianto', 'Tiara Andini']",183,1,262341,False,6L1jkVbb331DNvK89C3L8u,False,True,Masih Hatiku,68,1,track,2024-02-22,"['malay', 'indonesian pop']"
JUJU (feat. Shallipopi),single,57,"['Smur Lee', 'ODUMODUBLVCK', 'Shallipopi']",185,1,157756,True,6XBIOtdSL47qn201KKNCA0,False,True,JUJU (feat. Shallipopi),68,1,track,2024-08-22,"['alté', 'afroswing', 'amapiano', 'afro adura', 'afropop', 'afrobeats', 'afrobeat']"
Terakhir Kali,single,58,['Wijaya 80'],185,1,294545,False,4t1jD3tL5IWCHT8kd49cnT,False,True,Terakhir Kali,68,1,track,2024-12-06,"['indonesian indie', 'indonesian pop']"
Me Ama Mesmo (Ao Vivo),single,61,['Matheus & Kauan'],181,1,181756,False,3EcLx5fFRgDIVAzfYwopuR,False,True,Me Ama Mesmo - Ao Vivo,71,1,track,2024-11-15,"['sertanejo', 'agronejo', 'sertanejo universitário', 'arrocha']"
Sem Você,single,63,"['Ana Castela', 'Léo Foguete', 'AgroPlay']",185,1,142098,False,344LzkpddPjSAkEtJK83QL,False,True,Sem Você,73,1,track,2024-12-19,"['sertanejo', 'arrocha', 'seresta', 'piseiro', 'agronejo', 'sertanejo universitário', 'forró']"
ParisLove,single,54,['FORTUNA 812'],185,1,109870,True,6zECxDYlNtEybq8hZ9Tp12,False,True,ParisLove,64,1,track,2024-11-08,[]
Stubborn,album,61,['Victony'],185,1,166958,False,37neENY88EhsuW7ZqJsy6C,False,True,Everything,63,5,track,2024-06-21,"['alté', 'amapiano', 'afro soul', 'afropop', 'afrobeats', 'afrobeat']"
Lungu Boy,album,69,"['Asake', 'Wizkid']",185,1,219628,False,13VXuHw3O8Yt7VwRIDqSo4,False,True,MMS,69,2,track,2024-08-08,"['afroswing', 'amapiano', 'afro adura', 'afropop', 'dancehall', 'afrobeats', 'afrobeat', 'azonto']"
我想要擁有你 (Netflix影集《影后》插曲),single,46,['小男孩樂團'],184,1,222244,False,3Xkh1A1o9ecexZDpspT9Va,False,True,我想要擁有你 - Netflix影集《影后》插曲,57,1,track,2024-11-22,"['chinese indie', 'taiwanese pop', 'chinese rock', 'mandopop', 'taiwanese indie', 'c-pop']"
Duvido (Ao Vivo),single,61,"['Turma do Pagode', 'Ferrugem', 'Mumuzinho']",185,1,163300,False,4tXVLiZWjPo5rFx1DjBZjl,False,True,Duvido - Ao Vivo,71,1,track,2024-10-03,"['samba', 'pagode']"
RECOMMENCE-MOI,album,63,['SANTA'],184,1,196334,False,6P3HLPsc5pWu3sZYxL0S9N,False,True,Recommence-moi,69,2,track,2024-05-24,"['chanson', 'variété française', 'french pop']"
The Great American Bar Scene,album,75,['Zach Bryan'],184,1,233333,False,5iJKGpnFfvbjZJeAtwXfCj,False,True,28,76,4,track,2024-07-04,"['red dirt', 'country']"
Namumula,single,61,['Maki'],185,1,174473,True,5OAGg2B2BjxzpiEcuzaCkZ,False,True,Namumula,71,1,track,2024-08-30,"['opm', 'pinoy indie', 'pinoy r&b', 'p-pop', 'harana', 'kundiman']"
Amazing Show同名專輯,album,53,['Amazing Show'],185,1,187266,False,5HVq8nS0pbM6G7YK8M7DY4,False,True,愛情的大壞蛋,59,11,track,2024-09-30,"['chinese indie', 'taiwanese pop', 'chinese rock', 'mandopop', 'taiwanese indie']"
Cantando Sua História (Ao Vivo / Vol.2),album,64,['Simone Mendes'],183,1,162190,False,0GbvYZsvz7bWyijBDESebX,False,True,Mulher Foda - Ao Vivo,72,2,track,2024-07-12,"['sertanejo', 'arrocha', 'piseiro', 'agronejo', 'sertanejo universitário', 'forró']"
Warmth,single,56,['Lim Young Woong'],184,1,235053,False,3vnaEaDxMKdBhqA1t0uAwl,False,True,Warmth,61,2,track,2024-05-06,['k-ballad']
Misteryoso,single,63,['Cup of Joe'],185,1,221641,False,0kE1SmlJNLg14dgdo9kJws,False,True,Misteryoso,73,1,track,2024-05-17,"['opm', 'pinoy indie', 'p-pop', 'harana', 'kundiman']"
Romance,album,70,['Fontaines D.C.'],185,1,182039,False,0MXmiqd7zoXxv6Gqn9ahhQ,False,True,Bug,69,6,track,2024-08-23,['post-punk']
Асфальт,single,51,"['Jakone', 'Kiliana']",185,1,170880,False,4iHBUChicNYaHrO7vHkYtF,False,True,Асфальт,61,1,track,2024-06-21,[]
"Aaj Ki Raat (From ""Stree 2"")",single,52,"['Sachin-Jigar', 'Amitabh Bhattacharya', 'Madhubanti Bagchi', 'Divya Kumar']",184,1,228620,False,7EFfeGN5U0zm9C6KpOeNBH,False,True,"Aaj Ki Raat (From ""Stree 2"")",62,1,track,2024-07-24,"['desi', 'bangla pop', 'hindi pop', 'gujarati garba', 'gujarati pop', 'bollywood', 'desi pop']"
Depuis le temps (Part. 2),album,66,['Bouss'],185,1,176248,True,7ifFhxRIvYbe4IuzIkY2Qi,False,True,Ça parle mal,72,3,track,2024-06-21,[]
4 Kampé,single,65,['Joé Dwèt Filé'],185,1,214971,True,7dzuYJwwtNnfcptmbD58aJ,False,True,4 Kampé,75,1,track,2024-10-25,"['zouk', 'pop urbaine', 'kizomba']"
INCÓMODO,album,89,"['Tito Double P', 'Peso Pluma']",185,1,153928,True,5lKFO0PrOC9jmOlPEdjHsL,False,True,DOS DÍAS,86,13,track,2024-08-22,"['electro corridos', 'banda', 'corridos tumbados', 'corrido', 'sad sierreño', 'música mexicana', 'corridos bélicos']"
Glory,album,73,['Yo Yo Honey Singh'],185,1,199114,True,78BWCd70D1X6LMkDZm1UoF,False,True,Millionaire,76,1,track,2024-08-26,"['desi', 'hindi hip hop', 'hindi pop', 'punjabi hip hop', 'punjabi pop', 'bollywood', 'desi pop', 'bhangra']"
Mismatched: Season 3 (Soundtrack from the Netflix Series),album,71,"['Anurag Saikia', 'Raj Shekhar', 'Romy', 'Amarabha Banerjee', 'Varun Jain', 'Madhubanti Bagchi', 'Mismatched - Cast']",183,1,312857,False,3vCzLB6kS2lGcIpm1OOUsy,False,True,Ishq Hai,80,1,track,2024-12-03,"['ghazal', 'desi', 'sufi', 'hindi pop', 'bangla pop', 'bollywood', 'desi pop', 'hindi indie', 'indian indie']"
Barbie,single,71,"['MC Tuto', 'DJ Glenner']",183,1,192755,False,6s1kzj4EbhFLXbuAGJbhbn,False,True,Barbie,81,1,track,2024-10-18,"['trap funk', 'funk', 'funk consciente']"
Imagine,single,56,['Carbonne'],185,1,165775,False,6IcsbETuviVu6UTiBTcxY4,False,True,Imagine,66,1,track,2024-05-03,[]
LOCURA,album,72,"['Lazza', 'Lil Baby']",183,1,162969,True,55aJJZPGLrIjI0nYYb7Bul,False,True,CANZONE D'ODIO (feat. Lil Baby),67,10,track,2024-11-26,['italian trap']
Amor de Vago,single,67,"['La T y La M', 'Malandro']",185,1,188423,False,5MKbWaXeSQSmzmo7gPQha1,False,True,Amor de Vago,78,1,track,2024-08-23,"['cuarteto', 'rkt', 'turreo', 'cumbia']"
Lo Que Tiene,single,62,"['Morad', 'Beny Jr', 'Rvfv']",185,1,259200,False,6RqD0fpAaKEZvQd0QrTj7j,False,True,Lo Que Tiene,72,1,track,2024-03-08,"['flamenco urbano', 'flamenco', 'drill']"
In Liebe,album,66,"['AYLIVA', 'Apache 207']",184,1,176492,True,4b3W0IbHDwHCvjSs708Tr4,False,True,Wunder,64,10,track,2024-08-16,"['german pop', 'german hip hop']"
"Sajni (From ""Laapataa Ladies"")",single,66,"['Ram Sampath', 'Arijit Singh', 'Prashant Pandey']",185,1,170044,False,5zCnGtCl5Ac5zlFHXaZmhy,False,True,"Sajni (From ""Laapataa Ladies"")",77,1,track,2024-02-12,"['desi', 'bangla pop', 'hindi pop', 'bollywood', 'desi pop']"
capaz (merengueton),single,72,"['Alleh', 'Yorghaki']",185,1,173858,False,3QbfCvCAOCrSGNcGjtOjYM,False,True,capaz (merengueton),82,1,track,2024-11-20,[]
Turbo (Majestic),single,49,['Big Baby Tape'],185,1,175610,True,6rOHlBLsBXzJx2k9ZROzEq,False,True,Turbo (Majestic),59,1,track,2024-08-09,[]
MTG QUEM NÃO QUER SOU EU,single,62,"['DJ TOPO', 'Seu Jorge', 'Mc Leozin', 'MC G15']",185,1,123692,False,6RjSXi9cPGroetXeNsWFGL,False,True,MTG QUEM NÃO QUER SOU EU,72,1,track,2024-05-10,"['brazilian funk', 'mpb', 'pagode', 'funk', 'samba', 'funk de bh']"
BUENAS NOCHES,album,78,"['Quevedo', 'Aitana']",185,1,213528,False,2kQ1OvmMzs1xdlH020aJJh,False,True,GRAN VÍA,77,4,track,2024-11-22,['reggaeton']
Frente al Mar,single,67,['Beéle'],185,1,165178,False,60u6hcpH5Qm1M3xESdNBrB,False,True,Frente al Mar,77,1,track,2024-09-26,['reggaeton']
HAUSAPIANO (Remix),single,57,"['Kvng Vinci', 'Zerrydl']",185,1,137844,False,3H2bLX6U4kNuv04iTkCrSp,False,True,HAUSAPIANO - Remix,67,1,track,2024-11-01,"['amapiano', 'afro adura', 'afrobeats', 'afrobeat']"
Venus,single,58,"['Faceless', 'Serøtonin']",185,1,139199,False,2pNjk1fIZTMtj8ry6SdEmB,False,True,Venus,68,1,track,2024-11-28,"['alté', 'afro soul', 'afropop', 'afrobeats', 'afrobeat']"
SE ME OLVIDA,single,70,"['Maisak', 'Feid']",183,1,225373,True,2gmd7lY3QSzLh0xIY4cRvi,False,True,SE ME OLVIDA,80,1,track,2024-08-23,"['reggaeton', 'urbano latino']"
Sahiba,single,70,"['Jasleen Royal', 'Stebin Ben', 'Vijay Deverakonda', 'Radhikka Madan', 'Priya Saraiya', 'Aditya Sharma']",184,1,217148,False,4ulroyDK6rN73nVkCkWhur,False,True,Sahiba,80,1,track,2024-11-15,"['desi', 'hindi pop', 'tollywood', 'gujarati garba', 'gujarati pop', 'bollywood', 'telugu pop', 'desi pop', 'hindi indie']"
Ensaios Da Anitta,album,72,"['Anitta', 'Mc Danny', 'HITMAKER']",182,1,160846,False,77HhVmRv7IxDqkyMxElSrK,False,True,Sei Que Tu Me Odeia,78,4,track,2024-12-06,"['funk pop', 'brega', 'brazilian pop', 'brega funk', 'piseiro', 'agronejo', 'pagode baiano', 'funk carioca', 'funk', 'forró']"
SORRY 4 THAT MUCH,single,68,['Feid'],183,1,207746,True,63pLfjK6FvcYJYMGwtHjd6,False,True,SORRY 4 THAT MUCH,78,1,track,2024-06-07,"['reggaeton', 'urbano latino']"
Ave,single,56,['Icegergert'],183,1,150588,True,35pAZQU6X9WjIlUyuej4DF,False,True,Amsterdam,58,4,track,2024-11-01,[]
Fi Kan We Kan,single,57,"['Bnxn', 'Rema']",185,1,159339,True,771KDfpsOtJPQmocQpMdkR,False,True,Fi Kan We Kan,67,1,track,2024-10-15,"['alté', 'afroswing', 'afro adura', 'afro soul', 'afropop', 'afrobeats', 'afrobeat']"
Mírame,single,68,"['Blessd', 'Ovy On The Drums']",184,1,157453,True,2btNsI4OvcVl7SAHQQDHFB,False,True,Mírame,79,1,track,2024-04-17,"['reggaeton', 'urbano latino']"
Pământul,single,41,['The Urs'],185,1,171951,False,0ncnKarpjnFDaeUg15Nq46,False,True,Pământul,51,1,track,2024-06-14,['manele']
Morayo,album,74,['Wizkid'],185,1,153026,False,2GZNKi3rgaT1ZKpkKDkA0Y,False,True,Bend,64,8,track,2024-11-22,"['afroswing', 'afropop', 'dancehall', 'afrobeats', 'afrobeat', 'azonto']"
En Otra Vida,single,66,"['Yami Safdie', 'Lasso']",184,1,153609,False,0EhmTBq33eARyOz3SIi4P2,False,True,En Otra Vida,76,1,track,2024-10-10,[]
VEMPA,single,57,"['FOURTY', 'Bausa', 'CHEKAA']",185,1,134528,True,3pPMgoouYtezLiBTEeL9be,False,True,VEMPA,68,1,track,2024-04-19,['german hip hop']
Babaero,single,60,"['gins&melodies', 'Hev Abi']",185,1,175396,False,0NJAqnvbF6vzripOB7PclP,False,True,Babaero,70,1,track,2024-01-09,"['p-pop', 'pinoy hip hop', 'pinoy r&b', 'opm']"
Favourite Girl (with Rema),single,54,"['Darkoo', 'Rema']",185,1,184800,False,2irQkcW7o3v0tZoGZrtUsO,False,True,Favourite Girl (with Rema),65,1,track,2024-08-08,"['afroswing', 'uk drill', 'afropop', 'afrobeats', 'afrobeat']"
LA CIUDAD,album,79,"['Alleh', 'Yorghaki']",185,1,146857,False,6TT5rB0Rwneb6ZaopHQir4,False,True,el ingeniero,79,8,track,2024-12-24,[]
SHOOTER ME TN,single,53,['RACK'],185,1,132343,True,37netkV0ymoeRg5qmwtmwW,False,True,SHOOTER ME TN,63,1,track,2024-11-27,['trap']
No.Ⅰ,album,64,['Number_i'],185,1,160794,False,7rA2RuTx1dHadrZcoKh8O9,False,True,GOAT,63,10,track,2024-09-23,['j-pop']
Fata Morgana,single,62,['Nina Chuba'],185,1,164585,False,1v1cijv1qjMJ5o9OvMWACS,False,True,Fata Morgana,72,1,track,2024-11-08,"['german pop', 'german hip hop']"
Triplex (Ao Vivo),single,61,"['Matheus Fernandes', 'Matheus & Kauan']",183,1,178170,False,1NcqLEg2r2LXqMVbam2BJD,False,True,Triplex - Ao Vivo,72,1,track,2024-05-22,"['sertanejo', 'arrocha', 'piseiro', 'sertanejo universitário', 'agronejo', 'forró', 'pagode']"
Minimum ça,single,63,['Dr. Yaro'],184,1,149811,False,4mNttG8qiVh4BKrMUrUhCI,False,True,Minimum ça,73,1,track,2024-08-09,['pop urbaine']
Адская колыбельная,single,47,['Poshlaya Molly'],185,1,178296,False,2pyjr4JKVkG03LmWBIusur,False,True,Адская колыбельная,57,1,track,2024-08-30,[]
Constantly,single,56,"['Hyce', 'BoyPee', 'Brown Joel']",184,1,193567,False,3MldGIMtPcupNBI4Dnxolr,False,True,Constantly,66,1,track,2024-08-28,"['afro adura', 'afropop', 'afrobeats', 'afrobeat']"
Museo,single,60,['Eliza Maturan'],185,1,270400,False,2dMQ4FbQcrEWVFK6NIFjrl,False,True,Museo,70,1,track,2024-04-19,"['p-pop', 'harana', 'opm']"
Dealer,single,57,"['Ayo Maff', 'Fireboy DML']",185,1,180594,False,5Wxkvvb6pLky16pwq4gBI3,False,True,Dealer,67,1,track,2024-04-16,"['alté', 'afroswing', 'afro adura', 'afro soul', 'afropop', 'afrobeats', 'afrobeat']"
ASTRO,album,67,"['PEDRO SAMPAIO', 'Marina Sena']",184,1,137272,True,4TnEIYOXZ9KBGHOIqG5Xs5,False,True,ESCADA DO PRÉDIO,73,6,track,2024-09-04,"['funk pop', 'brega funk', 'brazilian pop', 'brazilian funk', 'nova mpb', 'funk carioca', 'funk']"
Jiggy Forever,album,64,['Young Jonn'],184,1,141818,False,4KZMoDuxwSYP63bhbnMqe3,False,True,Stronger,67,9,track,2024-04-12,"['amapiano', 'afro adura', 'afropop', 'afrobeats', 'afrobeat']"
Jiggy Forever,album,64,['Young Jonn'],184,1,168103,False,0UJMgRVNBrnMmAeZ8p1iMc,False,True,Aquafina,63,4,track,2024-04-12,"['amapiano', 'afro adura', 'afropop', 'afrobeats', 'afrobeat']"
MAFFIAN,album,60,['Ayo Maff'],185,1,156428,False,10y7iW3rc8bzGbhAC3mNPA,False,True,Are you there?,67,2,track,2024-08-15,"['afro adura', 'afropop', 'afrobeats', 'afrobeat']"
Morayo,album,74,"['Wizkid', 'Jazmine Sullivan']",185,1,170760,False,3Ae97zTfGTtJzDfmCweNn8,False,True,Bad For You (feat. Jazmine Sullivan),64,11,track,2024-11-22,"['afroswing', 'afropop', 'dancehall', 'afrobeats', 'afrobeat', 'azonto', 'neo soul', 'r&b']"
Candor,album,60,['Monaky'],185,1,175666,False,20l4NPs2c9OBKBKUKRjxIy,False,True,Chandelier,67,1,track,2024-11-08,"['afro adura', 'afrobeats', 'afrobeat', 'alté']"
Бобр,single,47,['SLAVA SKRIPKA'],183,1,129756,False,3M7TcCC5bdrgLZeYms1x3Y,False,True,Бобр,55,1,track,2024-08-30,[]
SPIDER,single,59,"['GIMS', 'DYSTINCT']",185,1,188818,False,2fFTn0f94EopgZyfSGQuyK,False,True,SPIDER,69,1,track,2024-05-10,"['raï', 'french pop', 'pop urbaine']"
Presidente,single,75,"['Gabito Ballesteros', 'Natanael Cano', 'Luis R Conriquez', 'Neton Vega']",185,1,181064,True,4OLT65TRsOx3Iv1TlCcQVb,False,True,Presidente,85,1,track,2024-10-21,"['electro corridos', 'banda', 'corridos tumbados', 'corrido', 'sad sierreño', 'música mexicana', 'corridos bélicos', 'sierreño']"
"Luck Ra: Bzrp Music Sessions, Vol. 61",single,69,"['Bizarrap', 'Luck Ra']",185,1,170953,False,5AGnkbWCiF9u4ra54N9X1a,False,True,"Luck Ra: Bzrp Music Sessions, Vol. 61",79,1,track,2024-12-27,"['argentine trap', 'cuarteto', 'trap latino', 'urbano latino', 'cumbia']"
CARRÉ OK,single,61,"['Soolking', 'GIMS']",183,1,160628,False,338wPdNyvOPGZddfk81EKA,False,True,CARRÉ OK,71,1,track,2024-12-12,"['french pop', 'pop urbaine']"
MY LOVE,single,61,"['FloyyMenor', 'Lewis Somes']",185,1,172755,True,2ajOfRsIVgVO4pmjeCPIzp,False,True,MY LOVE,71,1,track,2024-11-14,"['reggaeton chileno', 'chilean trap']"
Wavy,single,67,['Karan Aujla'],185,1,161000,False,4d2jV5fmX6hbRwaRbY39dt,False,True,Wavy,77,1,track,2024-11-15,"['desi', 'desi hip hop', 'punjabi hip hop', 'punjabi pop', 'bhangra']"
Aaye Haaye (Feat. Nora Fatehi),single,62,"['Karan Aujla', 'Neha Kakkar', 'Jay Trak']",185,1,195057,False,6uwfPoH4JwdtD9b4mjZeZz,False,True,Aaye Haaye (Feat. Nora Fatehi),72,1,track,2024-12-05,"['desi', 'desi hip hop', 'hindi pop', 'punjabi hip hop', 'gujarati garba', 'punjabi pop', 'bollywood', 'desi pop', 'bhangra']"
MJ,single,72,"['Cris Mj', 'FloyyMenor', 'Panda Black']",185,1,211286,True,0rqH7y08F8C8lcVBI8n2Sq,False,True,Déjame Pensar,71,1,track,2024-09-12,"['reggaeton chileno', 'chilean mambo', 'reggaeton', 'chilean trap']"
A LA VIE A LA MORT,album,71,['SDM'],183,1,179034,True,5jX61gvbNenSDMldQrbtsU,False,True,POUR ELLE,72,4,track,2024-09-26,['pop urbaine']
Penélope Charmosa 2,single,68,"['Boladin 211', 'Dejinha', 'MC Rick']",185,1,171692,True,6VH6SBNNL2RVWwImq046ce,False,True,Penélope Charmosa 2,79,1,track,2024-09-27,"['brazilian funk', 'funk consciente', 'funk', 'trap funk', 'funk de bh']"
INCÓMODO,album,89,['Tito Double P'],185,1,145473,True,6X6m4xmdFcz31p1h7Qg68c,False,True,EL LOKERON,84,7,track,2024-08-22,"['electro corridos', 'corridos tumbados', 'corrido', 'música mexicana', 'corridos bélicos']"
"Aasa Kooda (From ""Think Indie"")",single,62,"['Sai Abhyankkar', 'Sai Smriti']",185,1,215510,False,0MTdYgTZ25sLCO6kVnDoje,False,True,"Aasa Kooda - From ""Think Indie""",72,1,track,2024-06-13,"['tamil indie', 'tamil pop', 'kollywood']"
Boyfriend,single,60,['ALLMO$T'],185,1,293723,False,4067uAzJZUHJInwOo7X701,False,True,Boyfriend,70,1,track,2024-06-28,"['p-pop', 'pinoy hip hop', 'pinoy r&b', 'opm']"
2AM,single,61,"['Sebastian Yatra', 'Bad Gyal']",183,1,196426,False,3BvR83k9fPwDZUBwFxBPpu,False,True,2AM,72,1,track,2024-11-22,"['colombian pop', 'latin', 'neoperreo', 'reggaeton']"
Prime,album,57,['Franglish'],183,1,141226,False,3Zw66L4FvI9YUUx17OReRD,False,True,Position,66,4,track,2024-02-15,['pop urbaine']
RnB,album,61,"['Ruger', 'Bnxn']",185,1,154909,False,5s33nLb8BCeeKep2rfG7To,False,True,Bae Bae,62,1,track,2024-04-17,"['alté', 'afroswing', 'afro adura', 'afro soul', 'afropop', 'afrobeats', 'afrobeat']"
2000,album,65,['Pashanim'],183,1,179106,False,6leQi7NakJQS1vHRtZsroe,False,True,Mittelmeer,65,4,track,2024-06-13,['german hip hop']
Toma Toma,single,55,"['Ruger', 'Tiwa Savage']",185,1,168000,True,40t1l3IPtEIjlhAUPxn7jd,False,True,Toma Toma,65,1,track,2024-11-15,"['afroswing', 'afro soul', 'afropop', 'afrobeats', 'afrobeat', 'azonto', 'hiplife']"
